drive_id,drive_url,carpeta_mes,nombre_archivo,mime_type,modified_time,proveedor,cif,num_factura,fecha_factura,base_imponible_eur,iva_eur,total_eur,categoria,contiene,n_lineas_fb,estado,procesado_at,notas,pago_fecha,pago_banco,pago_concepto,pago_estado
1HvdrARp9_dbDTrO7qOuLWW_Sve8hQxoc,https://drive.google.com/file/d/1HvdrARp9_dbDTrO7qOuLWW_Sve8hQxoc/view?usp=drivesdk,Facturas junio26,Picking4.pdf,application/pdf,2026-06-30T07:57:30.889Z,Picking Gades SL,B05357132,2026001974,2026-06-09,152.81,15.28,168.09,comida,Pastrami loncheado 150 g congelado (2 cajas de 14 sobres),1,procesada,2026-07-29,"Cliente: Nuevo VH S.L. (B22859946), entrega en Dingui Club, Avda. Juan Melgarejo 10, El Puerto de Santa Maria. Albaran facturado 2026002198 de 09/06/2026. La factura indica 'Corresponde al albaran 2026001971. Correccion de facturacion' (rectifica una facturacion anterior; revisar posible factura previa del mismo albaran). Pago: transferencia +30, vencimiento 09/07/2026, Bankinter ES17 0128 1785 1501 0006 8941. Importes de linea sin IVA (la factura desglosa base e IVA).",2026-06-29,caixa,PICKING GADES SL,conciliado
1y9eninvmf5VV3c1y3Dc3otDovqz0OOYN,https://drive.google.com/file/d/1y9eninvmf5VV3c1y3Dc3otDovqz0OOYN/view?usp=drivesdk,Facturas junio26,Plato al centro.jpeg,image/jpeg,2026-06-10T21:30:42.010Z,Hostelera Plato al Centro SLU,B-72383417,073639,2026-06-10,92.73,9.27,102.0,comida,"Comida en restaurante: 2x Menú Variable (51,00 EUR/ud, IVA 10% incluido). Cliente: NUEVO VH S.L. (B-22859946). Pagado con Visa 102,00 EUR.",1,procesada,2026-07-29,"Factura simplificada nº 073639 con datos de cliente. Precios de línea con IVA incluido (no desglosado por línea); base 92,73 y cuota 9,27 solo a nivel de totales. Emitida en CC Urbanización Vistahermosa, El Puerto de Santa María (Cádiz). | VERIFICACION: La suma de importe_eur (102.00) no cuadra con la base imponible 92.73: diferencia de 9.27 EUR (>±1). El ticket imprime precios IVA incluido y la extracción copió el importe con IVA en vez de la base sin IVA (102.00 / 1.10 = 92.73).; No faltan líneas de producto: el ticket solo tiene una línea (MENU VARIABLE 2x 51,00 = 102,00) y está capturada; el descuadre se debe exclusivamente a la inclusión del IVA, no a líneas omitidas.; Puntos 2, 3 y 4 (tipo_bebida, marcas, formato de cervezas): no aplican, el ticket no contiene bebidas; es correcto que la línea vaya como categoria=comida con tipo_bebida y marca vacíos.",2026-06-10,caixa,RESTAURANTE PLATO,conciliado
16hUZjRmB20aXTE1Udc-Q5zB3o46jUPEF,https://drive.google.com/file/d/16hUZjRmB20aXTE1Udc-Q5zB3o46jUPEF/view?usp=drivesdk,Facturas junio26,FACTURA 23. CERT 05 DINGUI 15062026.pdf,application/pdf,2026-06-18T21:28:09Z,LORENTE Y MILLAN CONSTRUCCIONES S.L.,B11948098,000023,2026-06-15,14680.18,3082.84,17763.02,otros,"5ª certificación de obra: albañilería, saneamiento y fontanería, electricidad, revestimientos, carpinterías, pinturas, seguridad y salud, gestión de residuos, extras, instalación de sonido/iluminación técnica, datos y acometida eléctrica",0,procesada,2026-07-29,"Factura de construcción/reforma del local (18 páginas), no de comida/bebida. Cliente: NUEVO VH, S.L. (CIF B22859946), Avda. Juan Melgarejo 10, El Puerto de Santa María. Concepto: 5ª CERTIFICACIÓN. Deduce 4 provisiones de fondos previas (45.401,14 + 30.160,46 + 59.651,69 + 26.729,79 = 161.943,08 EUR). IVA 21%. Pago por transferencia a ES1000490606152712251832.",2026-06-15,santander,Transferencia A Favor De Florente Concepto: Parte 1 Certificación 3,conciliado
1ddhUrlner8coIuRAtkxAfMLmWLiMoPd7,https://drive.google.com/file/d/1ddhUrlner8coIuRAtkxAfMLmWLiMoPd7/view?usp=drivesdk,Facturas junio26,1 compra makro.pdf,application/pdf,2026-06-18T21:28:44.948Z,Makro,A28647451,0/0(018)0209/(2026)004345,2026-06-15,545.35,95.92,641.27,comida,"Alimentación (frutos secos, conservas, salsas, aceite de oliva, especias, snacks) y menaje/utensilios de cocina (bowls, cuchillos, cubetas GN, bandejas, dosificadores, delantales)",58,procesada,2026-07-29,"Importes de línea SIN IVA (cuadran con bases del pie: 30,92€ al 4%, 121,40€ al 10%, 393,03€ al 21%). Sin bebidas. La mayor parte del importe (393,03€ base) es menaje/utensilios al 21%, clasificado por línea como otros_consumo. Referencia corta de factura: 209-0043450. Pagada con tarjeta Visa débito (aut. 869398). Fecha de venta 15/06/2026 en Makro Puerto de Santa María. | VERIFICACION: INCOMPLETO/NO VERIFICABLE: la extracción a auditar llegó truncada a mitad de JSON tras 27 líneas completas (última completa: BOWL ENSALADERA MPRO 12CM; fragmento 'PE' = presumiblemente PELADOR UNIVERSAL INOX 11CM). La factura tiene 58 líneas de producto. Las 27 visibles suman 190.01; para cuadrar con la base 545.35 la extracción debe contener 31 líneas más (PELADOR UNIVERSAL ... DELANTAL PETO CRUZADO TEJANO, todas al 21%) que suman exactamente 355.34. Si la extracción real no las incluye, faltan 355.34 EUR.; VERIFICADO OK (líneas visibles): las 27 líneas auditables coinciden 1:1 con el PDF en descripción, unidades, precio unitario, importe e IVA. Bases por tramo del PDF confirmadas: 121.40 @10% + 393.03 @21% + 30.92 @4% = 545.35; total a pagar 641.27. Los códigos Imp del PDF (1=10%, 2=21%, 5=4%) coinciden con los iva_pct extraídos, incluidos los casos no triviales (almendra frita 10% vs nuez/pasas/AOVE/picos 4%).; VERIFICADO OK (bebidas): la factura NO contiene ninguna bebida (ni refrescos, ni cerveza, ni vino, ni agua, ni alcohol); todos los tipo_bebida vacíos son correctos y el check de formato de cervezas no aplica.; MARCA dudosa: 'COCKTAIL ACTE SARAS LT 600GNE' extraída como 'Saras'; casi seguro es 'Sarasa' (Aceitunas Sarasa) sin normalizar.; MARCA dudosa: 'PATATAS FRITAS MADRILEÑA 1KG' extraída como 'Madrileña'; probablemente 'La Madrileña'.; MARCA vacía mejorable: 'PIMENTON DULCE DOP MPM 500GR' — MPM es marca propia Makro 'Metro Premium' (mismo prefijo EAN 8414892 que otros productos marca propia); se dejó marca=''.; Menor: 'SSA PESTO GENOVESE MC 980G' formato 'ud' cuando el PDF indica PQ (paquete); y 'NUEZ MONDADA CHILE MC 500G' el PDF marca CB, no bolsa. Sin impacto en importes.; Nota sobre categoría de las líneas 28-58: son menaje/utensilios de cocina (peladores, cuchillos, cubetas GN, bandejas, báscula, delantales), no consumibles; si el esquema distingue 'equipamiento' de 'otros_consumo', deberían ir como equipamiento. En las correcciones se mantiene 'otros_consumo' por coherencia con las líneas ya extraídas (film, papel horno, bowls).",2026-06-15,caixa,MAKRO CENTRO 18,conciliado
1_MaEHrbBkbNX1XP9AjjVedyLbs_IioJg,https://drive.google.com/file/d/1_MaEHrbBkbNX1XP9AjjVedyLbs_IioJg/view?usp=drivesdk,Facturas junio26,2compra Makro.pdf,application/pdf,2026-06-18T21:28:37.346Z,Makro,A28647451,0/0(018)0207/(2026)019099,2026-06-17,174.01,13.17,187.18,comida,"Compra de alimentación en Makro Puerto de Santa María: quesos y lácteos (mantequilla, emmental, havarti, cheddar, burrata), charcutería (sobrasada, zurrapa, pulled pork), pescado y marisco (atún, colas de gamba), verduras y hortalizas frescas (tomates, limón, apio, zanahoria, rúcula, canónigos, rabanitos), preparados (salmorejo, hummus, guacamole, ensaladilla) y condimentos (curry, piparras). Sin bebidas.",28,procesada,2026-07-29,"Importes de línea sin IVA. Desglose IVA: 10% sobre 103,54 € = 10,35 €; 4% sobre 70,47 € = 2,82 €. Cliente: Nuevo Vh Sl (Digui), NIF B22859946, Av Juan Melgarejo 10, El Puerto de Santa María. Pagada con tarjeta Visa débit (187,18 €). Código IVA en línea: 1=10%, 5=4%. Las dos líneas de tomate beef se venden a peso (€/kg). | VERIFICACION: El JSON de la extracción recibido para auditar está truncado en la última línea (""CURRY MC 450G""): no se pueden verificar sus campos. En el PDF esa línea es CURRY MC 450G, formato TR (tarro), 1 ud x 4.05 = 4.05 EUR, IVA 10%. Con ese importe la suma de las líneas da exactamente 174.01 (base imponible); sin él la suma verificable es 169.96 (faltan 4.05).; Línea ATUN FILETE NAT BL 950GNE BENI: la extracción pone formato ""lata"", pero la abreviatura BL en esta misma factura significa bolsa y la propia extracción la mapea como ""bolsa"" en las demás líneas BL (QSO ESCAMAS, ENSALADILLA, APIO, RUCULA, CANONIGOS). Debería ser ""bolsa"". Además ""BENI"" parece una marca truncada que se deja vacía (aceptable como decisión conservadora, pero inconsistente con el criterio de extraer marcas).; Todo lo demás cuadra exactamente: 28 líneas presentes sin faltantes; grupo IVA 10% suma 103.54 y grupo 4% suma 70.47, idénticos a los totales de la factura (base 174.01, IVA 13.17, total 187.18); las dos líneas de tomate al peso (1.296 kg -> 3.82 y 1.199 kg -> 3.54) correctas; no hay ninguna bebida en la factura, por lo que tipo_bebida vacío es correcto y la comprobación de formato de cervezas no aplica; marcas (Metro Chef, Aro, Lafuente, Arla, Tulip, Ygriega, Icarben, Legado) correctas y normalizadas.",2026-06-17,caixa,MAKRO CENTRO 18,conciliado
1_Dk5T05Oh5LXY_qoGrkygp6xW1vYheMX,https://drive.google.com/file/d/1_Dk5T05Oh5LXY_qoGrkygp6xW1vYheMX/view?usp=drivesdk,Facturas junio26,MGI Lámparas terraza.pdf,application/pdf,2026-06-17T17:33:58.914Z,"Master Gift Import, S.L.U. (MGI Tiendas)",B92385665,1901/267000134,2026-06-17,107.77,22.63,130.4,otros,"Lámparas de sobremesa (metal y LED inalámbricas), luces solares forma piedra, ventilador de sobremesa 9"" cromado y bolsa grande MGI — equipamiento/decoración para la terraza",0,procesada,2026-07-29,"Factura simplificada de tienda MGI El Puerto (delegación Parque Com. Bahía Mar, El Puerto de Santa María) a NUEVO VH S.L. (B22859946). IVA 21% único tipo. Pago en metálico 150,00 EUR con cambio 19,60 EUR. Bruto 107,768 = base imponible 107,77; recargo de equivalencia 0%.",,,,no_encontrado
1Kwmjzb-z0ZoOC9VgPAnL54v1UEcIWZGo,https://drive.google.com/file/d/1Kwmjzb-z0ZoOC9VgPAnL54v1UEcIWZGo/view?usp=drivesdk,Facturas junio26,vidaXL_20factura_200034001698515.pdf,application/pdf,2026-07-06T08:19:42Z,vidaXL Commerce International B.V.,NL868556737B01,9637816879,2026-06-17,208.24,43.73,251.97,otros,"Mobiliario: 2x mesa de cafe roble artesanal 51x50x50 cm y 1x mostrador de recepcion roble artisian 100x50x103,5 cm",0,procesada,2026-07-29,"Factura de equipamiento/mobiliario (vidaXL, pedido 0034001698515, referencia 1081629357). IVA 21%. El proveedor es neerlandes: numero de IVA NL en lugar de CIF espanol. Cliente: Nuevo VH S.L., Avda. Juan Melgarejo 10, 11500 El Puerto de Santa Maria.",2026-07-20,caixa,PICKING GADES SL,conciliado
1w_Aste1QanV6BjhjdrsQ8W1a_L3nfDzF,https://drive.google.com/file/d/1w_Aste1QanV6BjhjdrsQ8W1a_L3nfDzF/view?usp=drivesdk,Facturas junio26,vidaXL factura 0034001698515.pdf,application/pdf,2026-07-06T08:20:01Z,vidaXL Commerce International B.V.,PL5263927398,9637897400,2026-06-18,409.85,86.07,495.92,otros,8 uds mesa de café de roble artesanal 90x50x45 cm (mobiliario),0,procesada,2026-07-29,"El numero del nombre de archivo (0034001698515) es el numero de pedido, no el de factura. Numero de factura real: 9637897400. Emisor vidaXL con IVA polaco PL5263927398, direccion Mary Kingsleystraat 1, 5928 SK Venlo (NL). Referencia 1081629357. IVA 21%. Equipamiento, sin lineas de comida/bebida.",,,,no_encontrado
1_mKKSM_-2GvmtJ2mAU9NIhMobjAkq-au,https://drive.google.com/file/d/1_mKKSM_-2GvmtJ2mAU9NIhMobjAkq-au/view?usp=drivesdk,Facturas junio26,Compra Candados.jpeg,image/jpeg,2026-06-23T10:10:06.461Z,Aqualar Piscinas (Ana María Sánchez Ruiz),48885745G,26000713/1,2026-06-19,41.57,8.73,50.3,otros,Candado Tifón 50 (1 ud) y cadena G 6x28 (12 uds); ferretería/equipamiento de seguridad,0,procesada,2026-07-29,"Factura al 21% de IVA, pago con tarjeta, vencimiento 19/06/2026. Cliente NUEVO VH (CIF B22859946), Avda. Juan Melgarejo 10, El Puerto de Santa María. Archivo cache: /Users/luismdecarvajal/Desktop/dingui_kpis/data/facturas/cache/1_mKKSM_-2GvmtJ2mAU9NIhMobjAkq-au.jpeg",2026-06-19,caixa,AQUALAR PISCINAS,conciliado
1Av9BJNJLtMW9alqG-3LslnI3p8wGVuZW,https://drive.google.com/file/d/1Av9BJNJLtMW9alqG-3LslnI3p8wGVuZW/view?usp=drivesdk,Facturas junio26,Compra chino.jpeg,image/jpeg,2026-06-23T10:09:57.811Z,BAZAR CHINO,X4096752-S,50140,2026-06-19,26.45,5.55,32.0,bebida,3 botellas de agua 1.5L y 1 alargador electrico,2,procesada,2026-07-29,"Factura simplificada (ticket) de bazar, cliente NUEVO VH SL (CIF B22859946), pago Visa. Compra mixta: la mayor parte del importe (29 EUR brutos) es un alargador (equipamiento, no consumo); solo 3 EUR brutos son bebida (agua). Los importes de linea del ticket incluyen IVA; los importes netos de las lineas se han calculado a partir del desglose global de IVA 21% (base 26.45 + IVA 5.55 = 32.00).",2026-06-19,caixa,BAZAR CHINO,conciliado
1DcxRbC1pa8bHzYCRyxt4mJQCm35rvhpE,https://drive.google.com/file/d/1DcxRbC1pa8bHzYCRyxt4mJQCm35rvhpE/view?usp=drivesdk,Facturas junio26,3compra Makro.pdf,application/pdf,2026-06-30T07:12:26.616Z,Makro,A28647451,0/0(018)0205/(2026)018532,2026-06-19,167.23,35.12,202.35,otros,"Menaje y equipamiento de hostelería: papel higiénico, cubertería (tenedores, cucharas, cuchillos), bandejas inox, tabla de corte, especiero, pinzas de hielo, ceniceros, cubertero y cubo de basura 95L",0,procesada,2026-07-29,"Factura de tienda Makro Puerto de Santa María (fecha de venta 19/06/2026). Sin líneas de comida ni bebida, por lo que no se extraen líneas de producto. IVA único al 21%. Pagada con tarjeta Visa débito (aut. 341894). Páginas 2-3 del PDF son recibos del datáfono.",2026-06-19,caixa,MAKRO CENTRO 18,conciliado
1iZwuY21iqtDQHCTHc8SEYV62iRAbKtvS,https://drive.google.com/file/d/1iZwuY21iqtDQHCTHc8SEYV62iRAbKtvS/view?usp=drivesdk,Facturas junio26,Compra Unic.pdf,application/pdf,2026-06-30T15:37:24.458Z,"SUMINISTROS UNIC, S.L.",B11349396,2026//4342,2026-06-19,55.71,11.7,67.41,otros,"Menaje/equipamiento de hostelería: 1 cubeta 35 L, 2 pinzas de hielo con abridor, 3 bandejas de camarero 40 cm",0,procesada,2026-07-29,"Factura asociada al albarán 2026//5142 de 19/06/2026. Cliente NUEVO VH S.L (CIF ESB22859946). Pago con tarjeta, vencimiento 19/06/2026. IVA 21%. Sin líneas de comida/bebida, por lo que no se desglosan líneas.",2026-06-19,caixa,SUMINISTRSO UNIC,conciliado
1ikkSNo9RKAaD9zxue6IYz3xNTdgU5eSI,https://drive.google.com/file/d/1ikkSNo9RKAaD9zxue6IYz3xNTdgU5eSI/view?usp=drivesdk,Facturas junio26,Factura Merino1.pdf,application/pdf,2026-06-23T10:14:36.023Z,Miguel Merino Distribuciones SL,B11361557,18826/26A,2026-06-22,9149.18,1921.33,11070.51,bebida,"Destilados (ron, ginebra, whisky, vodka, tequila) y champán (Mumm, Moët & Chandon, Dom Pérignon); 28 líneas, todas al 21% IVA",28,procesada,2026-07-29,"Nombre del proveedor no aparece en el texto extraído (va en el logotipo); se deduce del nombre del archivo 'Factura Merino1.pdf'. CIF B11361557 inscrito en Registro Mercantil de Cádiz. Cliente: NUEVO VH SL (NIF B22859946), punto de venta 807049-DINGUI, Av. Juan Melgarejo 10, El Puerto de Santa María. Referencia albarán 31000/26A (19/06/26). Vencimiento 22/07/2026, pago por transferencia. Importes de línea sin IVA (la factura desglosa base e IVA; suma de líneas = base 9.149,18). Incluye 4 líneas promocionales a 0,00 EUR. Cache local: /Users/luismdecarvajal/Desktop/dingui_kpis/data/facturas/cache/1ikkSNo9RKAaD9zxue6IYz3xNTdgU5eSI.pdf | VERIFICACION: Faltan líneas de producto: la extracción auditada llega truncada tras 24 registros completos (se corta a mitad del registro de J.WALKER BLACK). El PDF tiene 28 líneas. No están (o no son verificables): 035276 J.WALKER BLACK 12u x 21,47 = 257,64; 032502 J.WALKER BLUE 2u x 191,11 = 382,22; 041789 MACARONESIAN GIN 1u x 17,20 = 17,20; 043982 BOLD CREW WHISKY 1u x 11,10 = 11,10.; La suma de importe_eur de los registros completos es 8.481,02 € frente a la base imponible 9.149,18 € — descuadre de 668,16 €, que coincide exactamente con las 4 líneas ausentes. Las 28 líneas del PDF sí suman 9.149,18 € exactos.; tipo_bebida inválido en '041862 SEAGRAM`S 0.0 GIN S/ALCOHOL 0,7L(6U)': figura como 'otros', que no está en el conjunto permitido (refresco/cerveza/alcohol/vino/agua). Al ser bebida sin alcohol debe ser 'refresco'.; Menor (no bloqueante): normalización inconsistente de 'contenido' — '1,75L' en Grey Goose magnum frente a '70cl'/'75cl' en el resto.; Verificado correcto: los 24 registros completos coinciden línea a línea con el PDF (unidades, precio, importe, IVA 21%); champagnes Mumm/Moët & Chandon/Dom Pérignon correctamente como 'vino'; marcas bien normalizadas; no hay cervezas en la factura, por lo que la comprobación barril/botellín/lata no aplica.",,,,no_encontrado
1HrKhGYssqs2nTHXtKw46-io4UEuK78Zd,https://drive.google.com/file/d/1HrKhGYssqs2nTHXtKw46-io4UEuK78Zd/view?usp=drivesdk,Facturas junio26,277243372-234835-sanlccjavap0004-1.pdf,application/pdf,2026-06-23T09:57:36Z,Santander Factoring y Confirming S.A. EFC,A78287562,2026/02/00478044,2026-06-22,892.29,0.0,892.29,otros,Liquidación de comisiones/intereses de financiación (factoring/confirming),0,procesada,2026-07-29,"Servicio financiero: concepto 'LIQUID. COM./INT. DE FINANCIACION'. Base sujeta y exenta de IVA (892,29 EUR), sin cuota de IVA. Titular: NUEVO VH SL (NIF B22859946), Av. Juan Melgarejo 10, 11500 El Puerto de Santa María (Cádiz). Archivo ya cacheado localmente; no fue necesaria la descarga de Drive.",2026-06-24,santander,Comisiones/intereses Por Financiación Liq.dem.:22/,conciliado
1OPHLj_ZMPmEMrxIAMLJPOUh9f8V2uenO,https://drive.google.com/file/d/1OPHLj_ZMPmEMrxIAMLJPOUh9f8V2uenO/view?usp=drivesdk,Facturas junio26,Compra candados 2.jpeg,image/jpeg,2026-06-23T10:10:14.443Z,Aqualar Piscinas (Ana María Sánchez Ruiz),48885745G,26000728/1,2026-06-23,40.94,8.6,49.54,otros,"Cadena G 6x28 (6 ud), candado Tifon 50, candado Tifon 50AL",0,procesada,2026-07-29,"Factura emitida a NUEVO VH (CIF B22859946), Avda. Juan Melgarejo 10, El Puerto de Santa María. IVA 21%. Pago con tarjeta, vencimiento 23/06/2026. Equipamiento/ferretería (candados y cadena), sin líneas de comida ni bebida.",2026-06-23,caixa,AQUALAR PISCINAS,conciliado
1DNBmhbNTFhmB-MPPDvGzwD5QAl-Mg5OP,https://drive.google.com/file/d/1DNBmhbNTFhmB-MPPDvGzwD5QAl-Mg5OP/view?usp=drivesdk,Facturas junio26,Barter junio.pdf,application/pdf,2026-06-30T06:27:44.114Z,BARTER CONSULTANCY PARTNERS SL,B56893407,154-2026,2026-06-25,500.0,105.0,605.0,otros,"Marketing Digital (1 ud, 500,00 EUR)",0,procesada,2026-07-29,"Factura de servicios (agencia de marketing), no de comida/bebida; cliente NUEVO VH SL (B22859946). IVA 21%. Pago por domiciliacion bancaria, vencimiento 29/06/2026, cuenta ES66 0081 0189 8300 0241 9553.",2026-07-01,caixa,BARTER CONSULTANC,conciliado
1gnsr3jMMRKVsA9cu8iYnIyau4zXKJaBP,https://drive.google.com/file/d/1gnsr3jMMRKVsA9cu8iYnIyau4zXKJaBP/view?usp=drivesdk,Facturas junio26,Leroy Merlin - Ventiladores y accesorios,image/jpeg,2026-06-25T20:10:13.932Z,Leroy Merlin España SLU,B84818442,015-0006-326922,2026-06-25,139.5,29.3,168.8,otros,"3x ventilador industrial Equation Jervis3 120W (149,97 EUR), 2x base 3 tomas con interruptor 3m Lexman, 4x varilla roscada zinc 8mm 1m, manguitos zinc CR3 d8. Material de equipamiento/ferretería para instalación de ventiladores",0,procesada,2026-07-29,"Factura original con ticket simplificado adjunto (mismo importe, mismo ticket de caja 026412 de 25/06/2026, no es duplicado sino justificante). IVA 21% sobre base 139,50. Pagada en efectivo (200,00 EUR, cambio 31,20). Cliente: NUEVO VH SL, Av. Juan Melgarejo 10, 11500 El Puerto de Santa María (NIF B22859946). Tienda: Leroy Merlin Jerez, CIF B-84818442",,,,no_encontrado
1K7d-bqs67rsYrWU0DouNYF1QEmtuoCYE,https://drive.google.com/file/d/1K7d-bqs67rsYrWU0DouNYF1QEmtuoCYE/view?usp=drivesdk,Facturas junio26,Compra chino 4.jpeg,image/jpeg,2026-06-30T06:55:40.025Z,Bazar Chino,X4096752S,50548,2026-06-26,8.43,1.77,10.2,otros,"Artículos de bazar/limpieza: 2x artículo genérico 3,90 EUR (7,80) y 2x fregona (2,40)",0,procesada,2026-07-29,"Factura simplificada (ticket) con datos fiscales del cliente NUEVO VH SL (CIF B22859946), Juan Melgarejo 10, El Puerto de Santa María. IVA 21%. Pagado con Visa 10,20 EUR. Dirección proveedor: Av. Juan Melgarejo SN, 11500 El Puerto de Santa María (Cádiz), tel 644701588. No es comida ni bebida, por lo que no se desglosan líneas.",2026-06-26,caixa,BAZAR CHINO,conciliado
